t [s]	neMax [m-3]	ne [10^19 m-3]	TeMax [keV]	Ell [V/m]	Zeff [1]	ED [V/m]	Ell/ED [1]	Spri [a.u.]	int(Spri) [a.u.]
0.30244	7.41708930065895E19	7.41708930065895	1.42274215246767	0.188789332680669	2.4755	24.4508372502024	0.00772118070022763	0.698031172218848	2.06465531205365E19
0.30352	7.40315904825017E19	7.40315904825017	1.42108084701674	0.187666473759947	2.4772	24.4334458272949	0.0076807207254534	0.504249226003576	2.06465531205365E19
0.3046	7.38931898101723E19	7.38931898101723	1.41944864797159	0.186875062715148	2.4754	24.4158110233993	0.00765385440344595	0.410650020597742	2.06465531205365E19
0.30568	7.37560157440058E19	7.37560157440058	1.41792571227997	0.186792420561613	2.4736	24.3966612619343	0.00765647473464174	0.425374999764247	2.06465531205365E19
0.3064	7.35842115358031E19	7.35842115358031	1.41649584706043	0.186234594505244	2.4718	24.3644022500252	0.00764371695205664	0.387212630425636	2.06465531205365E19
0.30748	7.34111096265544E19	7.34111096265544	1.41514259726944	0.185817656342938	2.47	24.3303306218533	0.00763728447553599	0.370940431726659	2.06465531205365E19
0.30857	7.32369785969293E19	7.32369785969293	1.4139142461819	0.186228058371749	2.4682	24.2937061806965	0.00766569155758226	0.472524708200734	2.06465531205365E19
0.30929	7.30620870275976E19	7.30620870275976	1.41280416954317	0.186526586662758	2.4664	24.2547348660899	0.00769031645542897	0.581837992065922	2.06465531205365E19
0.31037	7.28867034992287E19	7.28867034992287	1.41168272875831	0.185478044883576	2.4646	24.2157337524212	0.00765940222088174	0.455600302963137	2.06465531205365E19
0.31145	7.27110965924925E19	7.27110965924925	1.41050606351897	0.184910220396534	2.4628	24.1775429183329	0.00764801539267764	0.418346512617052	2.06465531205365E19
0.31253	7.25355348880585E19	7.25355348880585	1.40923442305396	0.184750165250127	2.461	24.1409302214689	0.00765298451862578	0.439694460288467	2.06465531205365E19
0.31361	7.23602869665964E19	7.23602869665964	1.40779952169974	0.183909794427169	2.4592	24.1071512695338	0.00762884806964275	0.364392696353628	2.06465531205365E19
0.31433	7.21856214087758E19	7.21856214087758	1.40628584499227	0.182679735308055	2.4574	24.0748461193713	0.00758799181528581	0.262645827705907	2.06465531205365E19
0.31541	7.20494040208106E19	7.20494040208106	1.40506716331827	0.181872207959548	2.4556	24.0502577009419	0.00756217293889643	0.21388424763019	2.06465531205365E19
0.3165	7.19108249332388E19	7.19108249332388	1.40415755915397	0.180715811769163	2.4539	24.0195493163853	0.00752369702648355	0.155661115364154	2.06465531205365E19
0.31758	7.17702166024106E19	7.17702166024106	1.40357316887029	0.179954050509592	2.4521	23.9825647261781	0.00750353653015117	0.131659442676881	2.06465531205365E19
0.31866	7.16279114846762E19	7.16279114846762	1.40304801470438	0.179741709756139	2.4503	23.9439711475393	0.00750676271068806	0.135817410315099	2.06465531205365E19
0.31938	7.14842420363857E19	7.14842420363857	1.40234723025701	0.180120721415418	2.4485	23.9078862785226	0.00753394588367389	0.172004515866081	2.06465531205365E19
0.32046	7.13395407138891E19	7.13395407138891	1.40119361023481	0.180398157142001	2.4467	23.8791347724824	0.00755463541124137	0.206802586140587	2.06465531205365E19
0.32154	7.11941399735369E19	7.11941399735369	1.39960433237498	0.181218362262344	2.4449	23.8575254510649	0.00759585744271961	0.295977989395436	2.06465531205365E19
0.32262	7.1048372271679E19	7.1048372271679	1.39759407193147	0.182732168544607	2.4431	23.8429236785433	0.00766400006174796	0.527818894781233	2.06465531205365E19
0.32371	7.09025700646656E19	7.09025700646656	1.39557474883411	0.183381364155333	2.4413	23.8284229809929	0.00769590855012141	0.695891459478254	2.06465531205365E19
0.32443	7.07570658088469E19	7.07570658088469	1.39377828481877	0.184017976068737	2.4395	23.8101727856762	0.0077285443379663	0.918452158967143	2.06465531205365E19
0.32551	7.0612191960573E19	7.0612191960573	1.39238204305868	0.184962324265679	2.4377	23.7852491646182	0.00777634587662089	1.35759539233792	2.06465531205365E19
0.32659	7.04609457418772E19	7.04609457418772	1.39136481318035	0.185003626979248	2.4359	23.7516550787147	0.00778908359716964	1.51162967714874	2.06465531205365E19
0.32731	7.03103514018199E19	7.03103514018199	1.39070605186732	0.184340872847404	2.4341	23.7121181233912	0.00777412088992411	1.34888067917566	2.06465531205365E19
0.32839	7.01607300084041E19	7.01607300084041	1.39016968560934	0.183828945966677	2.4323	23.670787738469	0.00776606794829745	1.26921706524606	2.06465531205365E19
0.32947	7.00124026296329E19	7.00124026296329	1.38973068403928	0.183368856062724	2.4306	23.6282066800467	0.00776059133669139	1.21721717623575	2.06465531205365E19
0.33055	6.98656903335096E19	6.98656903335096	1.38959954238142	0.181849028808193	2.4288	23.5809185407111	0.00771170251465145	0.823765174065149	2.06465531205365E19
0.33164	6.97209141880371E19	6.97209141880371	1.38981189983076	0.180521368834787	2.427	23.5284584058944	0.00767246904665722	0.597780093095337	2.06465531205365E19
0.33236	6.95783952612188E19	6.95783952612188	1.39040687563902	0.179903112984945	2.4252	23.4703154750482	0.0076651339934567	0.558722624023767	2.06465531205365E19
0.33344	6.94384546210576E19	6.94384546210576	1.3912727549454	0.178760852416444	2.4234	23.4085327130578	0.00763656802447628	0.43792010791151	2.06465531205365E19
0.33452	6.93014133355568E19	6.93014133355568	1.39225227571301	0.178343822118332	2.4216	23.3458978597444	0.0076391931117737	0.442272382912806	2.06465531205365E19
0.3356	6.91607084736762E19	6.91607084736762	1.39298931048445	0.178675978243017	2.4198	23.2861706371002	0.00767305114385553	0.577293504096039	2.06465531205365E19
0.33668	6.9024182509781E19	6.9024182509781	1.39348993413905	0.178516409211904	2.4192	23.2318535690453	0.00768412252088932	0.624617591467265	2.06465531205365E19
0.3374	6.88921448163272E19	6.88921448163272	1.3937592690337	0.178940349645863	2.4269	23.1829320906993	0.00771862458751073	0.795263965966511	2.06465531205365E19
0.338485	6.87649047657708E19	6.87649047657708	1.39406996524895	0.179574495426567	2.4345	23.1349572392947	0.00776204138045952	1.08422569373502	2.06465531205365E19
0.33957	6.86427717305679E19	6.86427717305679	1.39457920995983	0.180537335669446	2.4421	23.0854343874022	0.00782040019866231	1.65199402710537	2.06465531205365E19
0.34029	6.85260550831744E19	6.85260550831744	1.39547481495722	0.181017618670822	2.4497	23.0313902374697	0.00785960451385713	2.15000824329038	2.06465531205365E19
0.34137	6.84150641960463E19	6.84150641960463	1.39674964884838	0.182195836425033	2.4574	22.973099511519	0.00793083390134959	3.5461334286315	2.06465531205365E19
0.34245	6.83101084416396E19	6.83101084416396	1.39840146024311	0.182736201992547	2.465	22.9107618935912	0.00797599847797572	4.7555070057974	2.06465531205365E19
0.34353	6.82114971924104E19	6.82114971924104	1.40041124355154	0.183297104761069	2.4726	22.8448556894954	0.00802356150778195	6.44859132095354	2.06465531205365E19
0.34461	6.81195398208145E19	6.81195398208145	1.40272145389296	0.183637718592745	2.4803	22.7764844688373	0.00806260153290988	8.16157730267351	2.06465531205365E19
0.34533	6.80345456993081E19	6.80345456993081	1.40516366694922	0.184088131956261	2.4879	22.7085290272466	0.0081065634738113	10.6727644811266	2.06465531205365E19
0.346415	6.79015908752789E19	6.79015908752789	1.4077133525003	0.18447850834554	2.4955	22.6231015708028	0.008154430451023	14.252660533716	2.06465531205365E19
0.3475	6.77713730177364E19	6.77713730177364	1.41035183061996	0.184298759802845	2.5031	22.5374742534199	0.00817743628813593	15.8850735583004	2.06465531205365E19
0.34858	6.76441157464194E19	6.76441157464194	1.41268416453296	0.18443068489411	2.5108	22.4580152736326	0.00821224327470492	19.282649882703	2.06465531205365E19
0.34966	6.7520042681067E19	6.7520042681067	1.41466876716798	0.185195358705234	2.5184	22.3853747189465	0.00827305153612143	28.1145516212919	2.06465531205365E19
0.35038	6.7399377441418E19	6.7399377441418	1.41642231873673	0.185311436755246	2.526	22.3177058640445	0.00830333717471368	33.1026750406149	2.06465531205365E19
0.35146	6.72823436472114E19	6.72823436472114	1.41797872379471	0.185355415983726	2.5337	22.2544990224925	0.00832889636366958	37.7437444201412	2.06465531205365E19
0.35254	6.7169164918186E19	6.7169164918186	1.419374038666	0.185270982591524	2.5413	22.1952232324205	0.00834733585021571	41.0354081353098	2.06465531205365E19
0.353625	6.70600648740808E19	6.70600648740808	1.42094009536876	0.185452136723403	2.5489	22.1347502403177	0.00837832524469187	48.5048392546461	2.06465531205365E19
0.35471	6.69552671346348E19	6.69552671346348	1.42264336074384	0.186240426693814	2.5565	22.0736997809225	0.00843720937324584	68.9820637634312	2.06465531205365E19
0.35543	6.68752598496036E19	6.68752598496036	1.42425838379954	0.18794577283924	2.5642	22.0223227799551	0.0085343301302581	125.663580375616	2.06465531205365E19
0.35651	6.67981257633374E19	6.67981257633374	1.42575123347286	0.189158579749375	2.5718	21.9738900424124	0.00860833377177531	194.872832609192	2.06465531205365E19
0.35759	6.67241229239306E19	6.67241229239306	1.42708732329544	0.190234344837859	2.5794	21.9289961476817	0.00867501382902884	286.647354442461	2.06465531205365E19
0.35831	6.66535093794777E19	6.66535093794777	1.42846739139933	0.19213798053053	2.5871	21.8846253089206	0.00877958739609813	529.432144381287	2.06465531205365E19
0.35939	6.65865431780729E19	6.65865431780729	1.43002250865863	0.192904663553745	2.5947	21.8388628898619	0.00883309101424393	706.282773230369	2.06465531205365E19
0.36047	6.65234823678107E19	6.65234823678106	1.43199976725828	0.193393337398947	2.6023	21.7880545544423	0.00887611773303168	878.470412427447	2.06465531205365E19
0.361555	6.64645849967853E19	6.64645849967853	1.43437994080962	0.193982750903841	2.6099	21.7326417032935	0.00892587075019249	1131.33716451657	2.06465531205365E19
0.36264	6.64101091130913E19	6.64101091130913	1.4371415812455	0.193996160922786	2.6176	21.6731014799974	0.00895101059263853	1251.98341897309	2.06465531205365E19
0.36336	6.63603127648229E19	6.63603127648229	1.43970032770267	0.193259604547838	2.6252	21.6183600953477	0.00893960521036132	1117.53736811896	2.06465531205365E19
0.36444	6.63154540000746E19	6.63154540000746	1.44191775012453	0.192761150037136	2.6328	21.5705234867167	0.00893632229907817	1049.96478712069	2.06465531205365E19
0.36552	6.62757908669406E19	6.62757908669406	1.4436390001136	0.192281787441816	2.6405	21.5319190609826	0.00893008128524155	973.097402059579	2.06465531205365E19
0.3666	6.61784192513533E19	6.61784192513533	1.44488347359008	0.192328814956307	2.6481	21.4817664919139	0.00895311915008025	1074.54376083253	2.06465531205365E19
0.36768	6.60812188230286E19	6.60812188230286	1.44566788775965	0.191877976415451	2.6557	21.4385760542958	0.00895012690812565	1019.97627989088	2.06465531205365E19
0.3684	6.59843495673964E19	6.59843495673964	1.44649251876644	0.191615208216283	2.6634	21.3949449842519	0.00895609726303687	1020.59159053695	2.06465531205365E19
0.36949	6.58879714698867E19	6.58879714698867	1.44743596019796	0.191381195139969	2.671	21.3497701918565	0.00896408689274639	1032.85861617746	2.06465531205365E19
0.37057	6.57922445159294E19	6.57922445159294	1.44857528510133	0.190649028152093	2.7006	21.3019841560327	0.00894982489685595	857.865246459657	2.06465531205365E19
0.37129	6.56973286909545E19	6.56973286909545	1.44988754846358	0.190709631958379	2.7341	21.2520004675433	0.00897372613225924	883.341779489685	2.06465531205365E19
0.37237	6.56033839803918E19	6.56033839803918	1.45134996693844	0.191145481344376	2.7675	21.2002274512934	0.00901619955651532	1014.14068394077	2.06465531205365E19
0.37345	6.55105703696714E19	6.55105703696714	1.45269419456509	0.191789814146076	2.801	21.1506444925441	0.00906780000078412	1227.27874132556	2.06465531205365E19
0.37453	6.54190478442232E19	6.54190478442232	1.4539015173362	0.192203782364086	2.8345	21.1035566665358	0.00910764879120427	1386.12956957501	2.06465531205365E19
0.37561	6.53725018618521E19	6.53725018618521	1.45496799262451	0.193289149389878	2.868	21.0730837142707	0.00917232389956208	1809.70571919897	2.06465531205365E19
0.37633	6.5323536799282E19	6.5323536799282	1.45589804689207	0.193549094461087	2.9015	21.0438478456364	0.00919741940166237	1882.79446415218	2.06465531205365E19
0.37742	6.52723865893985E19	6.52723865893985	1.45669287996761	0.194021530077092	2.935	21.0158964870402	0.00923213198146165	2070.11337469559	2.06465531205365E19
0.3785	6.52192851650871E19	6.52192851650871	1.45753430624616	0.194885803378468	2.9685	20.9866768149366	0.00928616784338931	2533.28835332129	2.06465531205365E19
0.37958	6.51644664592334E19	6.51644664592334	1.458496161655	0.194703415463759	3.002	20.9552081508527	0.00929140927936029	2355.46948584887	2.06465531205365E19
0.38066	6.5108164404723E19	6.5108164404723	1.45967937716102	0.194397635977739	3.0355	20.9201312583058	0.00929237171495078	2135.24941742722	2.06465531205365E19
0.38138	6.50506129344413E19	6.50506129344413	1.46108786946656	0.194745346676208	3.069	20.8814899631025	0.00932621891542809	2322.1763460145	2.06465531205365E19
0.38246	6.4992045981274E19	6.4992045981274	1.46272307143336	0.195410430616253	3.1024	20.8393670111892	0.00937698493967366	2766.79061220916	2.06465531205365E19
0.38354	6.49326974781065E19	6.49326974781065	1.46467041966333	0.195485780098293	3.1359	20.79265559946	0.00940167450777046	2844.86598835531	2.06465531205365E19
0.384625	6.48728013578245E19	6.48728013578245	1.46687076455218	0.195884372450877	3.1694	20.7423149871336	0.00944370831184387	3208.98994805705	2.06465531205365E19
0.38571	6.48125915533135E19	6.48125915533135	1.46924602576763	0.196841083421506	3.2029	20.6895616044665	0.00951402872543281	4205.09378591064	2.06465531205365E19
0.38643	6.47392003361647E19	6.47392003361647	1.47178072263537	0.197535852028675	3.2364	20.6305424020386	0.00957492285850687	5208.78972114647	2.06465531205365E19
0.38751	6.46648140320234E19	6.46648140320234	1.47444864243706	0.197610822297153	3.2699	20.5695508572627	0.00960695854121578	5520.97405389249	2.06465531205365E19
0.38859	6.45896462327392E19	6.45896462327392	1.4767177177912	0.198448722554658	3.3034	20.514070611854	0.00967378568152072	7038.33882694339	2.06465531205365E19
0.38931	6.45139105301615E19	6.45139105301616	1.47871047978584	0.19918876952401	3.3369	20.462403421571	0.00973437799168934	8675.38411581142	2.06465531205365E19
0.39039	6.44378205161401E19	6.44378205161401	1.48056313097329	0.198188690866271	3.3704	20.4126946133591	0.00970909008439123	6864.55659127097	2.06465531205365E19
0.39147	6.43615897825243E19	6.43615897825243	1.48233083609332	0.198176146875307	3.4038	20.3642324513959	0.0097315794910661	6962.87135463447	2.06465531205365E19
0.39256	6.42854319211637E19	6.42854319211637	1.48409087500983	0.198473763452223	3.4373	20.3160137088999	0.00976932612352379	7638.4328128618	2.06465531205365E19
0.39364	6.42095605239078E19	6.42095605239078	1.48636015980239	0.197574434028723	3.4708	20.2610555490807	0.00975143834683813	6269.10218964486	2.06465531205365E19
0.39436	6.41341891826063E19	6.41341891826063	1.48893390863358	0.19719987659668	3.5043	20.2022905950359	0.0097612632423541	5923.55249388089	2.06465531205365E19
0.39544	6.40775616254397E19	6.40775616254397	1.49160052432428	0.197227824656086	3.5378	20.1483680475795	0.00978877416723487	6135.81916046527	2.06465531205365E19
0.39652	6.40201918508587E19	6.40201918508587	1.4943279156071	0.196119084523697	3.5713	20.0935877357444	0.00976028209112811	4759.71769376061	2.06465531205365E19
0.3976	6.39623240829528E19	6.39623240829528	1.49704842163828	0.195619670475748	3.6048	20.0389431715204	0.00976197540964958	4315.64004380112	2.06465531205365E19
0.39868	6.39042025458112E19	6.39042025458112	1.49936017320179	0.195770778304242	3.6383	19.9898656296354	0.00979350146376213	4582.08270631954	2.06465531205365E19
0.3994	6.38460714635233E19	6.38460714635233	1.50145493549355	0.196096303447416	3.6718	19.9438180624318	0.00983243543606142	5059.99930053671	2.06465531205365E19
0.40049	6.37881750601783E19	6.37881750601783	1.50351004022732	0.195996774563873	3.7053	19.8984968503834	0.00984982815725081	5003.21374062216	2.06465531205365E19
0.40157	6.37307575598656E19	6.37307575598656	1.50556403688913	0.196789492750088	3.7387	19.8534631657726	0.009912099018037	6217.70383582635	2.06465531205365E19
0.40229	6.36740631866745E19	6.36740631866745	1.50771169417913	0.198583872542916	3.7722	19.807546610351	0.010025667310011	9935.16649026092	2.06465531205365E19
0.40337	6.36183361646944E19	6.36183361646944	1.51049247449017	0.19995540103011	3.7986	19.7537779039499	0.0101223878289189	14643.4107017132	2.06465531205365E19
0.40445	6.35638207180144E19	6.35638207180144	1.51378036580357	0.200729327617457	3.8092	19.6939826912547	0.0101924192157736	19490.0474350317	2.06465531205365E19
0.40553	6.3510761070724E19	6.3510761070724	1.51745873626198	0.202122803258178	3.8198	19.6298441979203	0.0102967095011173	30276.9741263744	2.06465531205365E19
0.40661	6.3425241020431E19	6.3425241020431	1.52149073023807	0.203034823003063	3.8304	19.5514621419191	0.010384636275757	43016.9168526673	2.06465531205365E19
0.40734	6.33386686890674E19	6.33386686890674	1.52576792446235	0.203011823789733	3.841	19.4700414407229	0.0104268819564564	49222.928894835	2.06465531205365E19
0.40842	6.32512352648175E19	6.32512352648175	1.52976441818939	0.202846728955569	3.8516	19.3923697053969	0.0104601310740851	54101.03541841	2.06465531205365E19
0.4095	6.31631319358654E19	6.31631319358654	1.53343245567275	0.202732181087816	3.8622	19.3190350813616	0.0104939082223317	59697.2783657595	2.06465531205365E19
0.41058	6.30745498903954E19	6.30745498903954	1.53673542946528	0.201249341817452	3.8728	19.2504764060885	0.0104542525375529	47284.7590844096	2.06465531205365E19
0.41166	6.29856803165916E19	6.29856803165916	1.53968245989648	0.20034329843964	3.8834	19.1865587632808	0.0104418567660531	42485.0112796591	2.06465531205365E19
0.41238	6.28967144026384E19	6.28967144026384	1.54236245546885	0.20020222152388	3.894	19.126166855482	0.0104674513736399	45509.6587223636	2.06465531205365E19
0.41346	6.28078433367198E19	6.28078433367198	1.54519292278743	0.199289541398012	3.9046	19.0641565897412	0.0104536248671632	40660.3823554967	2.06465531205365E19
0.41454	6.27192583070202E19	6.27192583070202	1.54816215660401	0.198244990772162	3.9152	19.0007565018508	0.0104335314624369	35251.5134767408	2.06465531205365E19
0.41563	6.26799842735485E19	6.26799842735485	1.55124456552451	0.198650010417801	3.9258	18.9511265461041	0.010482227002945	42011.3164025521	2.06465531205365E19
0.41671	6.26368570071248E19	6.26368570071248	1.55440235042922	0.198796136977657	3.9364	18.8996142063996	0.0105185288337972	47214.2128673863	2.06465531205365E19
0.41743	6.25901506619065E19	6.25901506619065	1.5575681094323	0.199034776920562	3.9471	18.8471365109667	0.0105604783413516	54354.7916440427	2.06465531205365E19
0.41851	6.25401393920509E19	6.25401393920509	1.56059261256223	0.199778604398242	3.9577	18.7955796588529	0.0106290206540208	70438.9947580118	2.06465531205365E19
0.41959	6.24870973517156E19	6.24870973517156	1.56375886734305	0.200450275091438	3.9683	18.7416141206255	0.0106954648517087	90022.1206895828	2.06465531205365E19
0.42031	6.24312986950578E19	6.24312986950578	1.56723894738988	0.200641894635065	3.9789	18.6832996523873	0.0107391038182823	103608.147387192	2.06465531205365E19
0.42139	6.2373017576235E19	6.2373017576235	1.57105439514825	0.201721536770685	3.9895	18.6205266168228	0.0108332884950976	147724.195485604	2.06465531205365E19
0.42248	6.23125281494045E19	6.23125281494045	1.57516115223173	0.202553459530616	4.0001	18.5539680885576	0.0109169886766989	199800.72656954	2.06465531205365E19
0.42356	6.22501045687239E19	6.22501045687239	1.5793432919991	0.202720252292516	4.0107	18.4862989102692	0.0109659728686906	232493.787116748	2.06465531205365E19
0.42464	6.21860209883505E19	6.21860209883505	1.5832149997524	0.202925951711452	4.0213	18.42210694262	0.0110153497829273	271099.093520945	2.06465531205365E19
0.42536	6.21205515624417E19	6.21205515624417	1.58657425101734	0.203420548715821	4.0319	18.3637481188207	0.0110772892004187	333456.167706809	2.06465531205365E19
0.42644	6.20128281193428E19	6.20128281193428	1.58941140521819	0.203509345706788	4.0425	18.2991804054079	0.0111212273554418	380446.752451202	2.06465531205365E19
0.42752	6.19006581630749E19	6.19006581630749	1.59172579995864	0.20343905628135	4.0531	18.2395213348715	0.0111537497364255	415202.728142546	2.06465531205365E19
0.4286	6.1784251972115E19	6.1784251972115	1.59353180405419	0.203409982382096	4.0637	18.1845887247348	0.0111858445335866	453413.475187805	2.06465531205365E19
0.42968	6.16638198249398E19	6.16638198249398	1.59505341699218	0.203477013238479	4.0743	18.1318291442713	0.0112220897086252	503928.202812478	2.06465531205365E19
0.43041	6.15395720000263E19	6.15395720000263	1.5963993064355	0.202812524918586	4.0849	18.0800391631856	0.0112174826109642	475617.453041543	2.06465531205365E19
0.43149	6.14117187758514E19	6.14117187758514	1.59758734922036	0.202470948054035	4.0955	18.0290592291553	0.0112302558597519	481705.269391353	2.06465531205365E19
0.43257	6.1280470430892E19	6.1280470430892	1.59876351052581	0.202482733077414	4.1062	17.9772926731028	0.0112632495203443	528702.317844093	2.06465531205365E19
0.43329	6.1146037243625E19	6.1146037243625	1.60028622629253	0.201859713753857	4.1168	17.9207868791305	0.0112639983453479	508985.668211002	2.06465531205365E19
0.43437	6.10086294925273E19	6.10086294925273	1.60228523910644	0.201374998842717	4.1274	17.8582074263385	0.0112763276870508	511537.07530253	2.06465531205365E19
0.43545	6.08432850092928E19	6.08432850092928	1.60480528256709	0.201929102447917	4.138	17.7818414969518	0.0113559162296285	667276.076290485	2.06465531205366E19
0.43653	6.06777173012909E19	6.06777173012909	1.60783422701493	0.20246672489023	4.1481	17.7000458170244	0.0114387684067739	876083.716843965	2.06465531205366E19
0.43762	6.05120938803543E19	6.05120938803543	1.61118735329844	0.203235710743338	4.1443	17.6149965504163	0.0115376525996842	1251001.76356167	2.06465531205366E19
0.43834	6.03465822583157E19	6.03465822583157	1.61446149770317	0.204375783991349	4.1405	17.5311906366906	0.0116578382054448	1922829.10545337	2.06465531205366E19
0.43942	6.01813499470079E19	6.01813499470079	1.61741248969557	0.205824961488224	4.1367	17.4512909315909	0.0117942542070417	3112679.37717426	2.06465531205366E19
0.4405	6.00165644582635E19	6.00165644582635	1.61996736023117	0.206114546700698	4.1329	17.3760594155557	0.0118619844563939	3905251.06073585	2.06465531205366E19
0.44158	5.98523933039152E19	5.98523933039152	1.62213987282223	0.207180814626478	4.1291	17.3053205172824	0.0119720876836445	5690356.36974461	2.06465531205367E19
0.44266	5.96890039957957E19	5.96890039957957	1.6241209589891	0.207533876718518	4.1253	17.2370279971279	0.0120400034595928	7116732.5397864	2.06465531205367E19
0.44338	5.95265640457377E19	5.95265640457377	1.62628048028104	0.207427023925961	4.1215	17.1672919031866	0.0120826875371915	8127390.64763467	2.06465531205368E19
0.44446	5.93652409655738E19	5.93652409655738	1.62858916338236	0.207020021545749	4.1177	17.0964964378111	0.012108914963881	8754133.34981298	2.06465531205368E19
0.44555	5.92052022671368E19	5.92052022671368	1.63100701895432	0.206818152848214	4.1139	17.0251311064758	0.0121478155765594	9839239.92038807	2.06465531205369E19
0.44663	5.90541485641686E19	5.90541485641686	1.63349153158034	0.206351203804903	4.1101	16.955865026134	0.0121699012988636	10436157.5609109	2.06465531205369E19
0.44771	5.89053750650057E19	5.89053750650057	1.63588476255393	0.20571319156311	4.1063	16.8884053508999	0.0121807350835613	10657416.9500511	2.0646553120537E19
0.44843	5.8759060977028E19	5.8759060977028	1.63794056988223	0.206057617537301	4.1025	16.8253122430671	0.0122468822308012	13153403.0933235	2.06465531205371E19
0.44951	5.86153855076152E19	5.86153855076152	1.64005989181442	0.206390326813987	4.0987	16.7624827351509	0.0123126347137818	16170458.6764868	2.06465531205371E19
0.45059	5.84745278641473E19	5.84745278641473	1.64237679544654	0.205803848247536	4.0949	16.698611059404	0.0123246087662863	16579174.3312004	2.06465531205372E19
0.45131	5.8336667254004E19	5.8336667254004	1.64493109709029	0.206168531256897	4.0911	16.6333731061086	0.0123948720407878	20588775.2482054	2.06465531205373E19
0.45239	5.82019828845651E19	5.82019828845651	1.64784260629947	0.206748789193753	4.0873	16.5656499124747	0.0124805721650595	26767097.7328772	2.06465531205373E19
0.45348	5.80706539632105E19	5.80706539632105	1.65126474880498	0.206897480378702	4.0835	16.4940168170931	0.0125437898283388	32173391.015908	2.06465531205374E19
0.45456	5.79428596973201E19	5.79428596973201	1.65489153012389	0.207144996908852	4.0797	16.4216510002533	0.012614139522613	39447190.5101592	2.06465531205376E19
0.45564	5.78355695358426E19	5.78355695358426	1.6586497947853	0.207596617106639	4.0759	16.3541035465709	0.0126938548796316	49726003.9701792	2.06465531205377E19
0.45636	5.77306177925916E19	5.77306177925916	1.66252441137318	0.206866203322031	4.0721	16.2863813602299	0.0127017904558702	49939680.5435788	2.06465531205379E19
0.45744	5.76282122006719E19	5.76282122006719	1.66648649806728	0.206517773590418	4.0683	16.218839391068	0.0127332029506471	53959718.4680272	2.06465531205381E19
0.45852	5.75285604931878E19	5.75285604931878	1.67050333994565	0.206822062129495	4.0645	16.1518615986917	0.0128048436315383	66006598.2722235	2.06465531205385E19
0.4596	5.7431870403244E19	5.7431870403244	1.67430382261527	0.206247569775878	4.0607	16.0881133475328	0.0128198729907324	67806729.6709876	2.06465531205389E19
0.46069	5.7338349663945E19	5.7338349663945	1.67781332861441	0.205246930057591	4.0569	16.0283188953333	0.0128052686871203	63684228.8909375	2.06465531205394E19
0.46141	5.72482060083953E19	5.72482060083953	1.68099201191964	0.20491404557809	4.0531	15.972858996788	0.0128288896570925	67432096.7121192	2.06465531205399E19
0.46249	5.71616471696995E19	5.71616471696995	1.68364700596273	0.204907938221688	4.0493	15.923558157445	0.0128682255684094	75132223.7574589	2.06465531205403E19
0.46357	5.70788808809621E19	5.70788808809621	1.68555129318757	0.204758999144713	4.0455	15.8825379688849	0.0128920830880966	80138475.5605132	2.06465531205407E19
0.46429	5.70001148752877E19	5.70001148752877	1.68732558032502	0.204738423660391	4.0417	15.8439428123528	0.012922189008456	87176896.2074069	2.06465531205411E19
0.46537	5.69255568857808E19	5.69255568857808	1.68910961843757	0.205400921530539	4.0379	15.8065059356126	0.0129947075189947	107729655.531497	2.06465531205414E19
0.46645	5.68332393418018E19	5.68332393418018	1.69097000166036	0.205894518036844	4.0341	15.7635102345079	0.0130614637840067	130336082.548261	2.06465531205417E19
0.46753	5.67436000781166E19	5.67436000781166	1.69313005951081	0.206065298089531	4.0303	15.7185684870177	0.0131096733306041	148805671.492289	2.06465531205419E19
0.46862	5.66568123994742E19	5.66568123994742	1.6958279488143	0.20716040391263	4.0265	15.6695590033606	0.0132205637611245	203175323.919576	2.06465531205422E19
0.46934	5.65730496106238E19	5.65730496106238	1.6985569748237	0.208896758779481	4.0227	15.6212541116416	0.0133725984665856	310130687.695077	2.06465531205424E19
0.47042	5.64924850163145E19	5.64924850163145	1.70124197885808	0.209590736184922	4.0606	15.574388875643	0.0134573971318197	359366328.111455	2.06465531205426E19
0.4715	5.64152919212953E19	5.64152919212953	1.7038556509049	0.210743168953951	4.104	15.5292494656791	0.0135707246779512	445296724.990158	2.06465531205429E19
0.47258	5.63416436303154E19	5.63416436303154	1.70638885548749	0.21140671030598	4.1475	15.4859528311074	0.0136515145442854	503304447.438066	2.06465531205431E19
0.47366	5.62717134481238E19	5.62717134481238	1.70882882734875	0.211276459129227	4.191	15.4446475995572	0.0136795907946313	492690078.643172	2.06465531205433E19
0.47438	5.62056746794696E19	5.62056746794696	1.71141825027163	0.210150311844807	4.2344	15.4031814788541	0.0136433055815973	404574852.321258	2.06465531205435E19
0.475465	5.6184100533431E19	5.6184100533431	1.7141671024384	0.210026467473264	4.2779	15.3725778932015	0.0136624103603435	387508654.969099	2.06465531205437E19
0.47655	5.61630236785458E19	5.61630236785458	1.71707179805359	0.209149392744102	4.3214	15.3408156723229	0.0136335249188502	325164006.592864	2.06465531205438E19
0.47763	5.61426860568452E19	5.61426860568452	1.71996101736387	0.208325642438073	4.3648	15.309500065028	0.0136076058364543	275075984.664506	2.0646553120544E19
0.47871	5.61233296103605E19	5.61233296103605	1.72269373607264	0.208142506012911	4.4083	15.2799445999324	0.0136219411432835	260373613.502545	2.06465531205442E19
