t [s]	neMax [m^-3]	ne [10^19 m^-3]	TeMax [keV]	Zeff [s]	Ell [V/m]	ED [V/m]	Ell/ED [1]	Spri [a.u.]	Integrated Spri [a.u.]
0.41848	6.18481905979211E19	6.18481905979211	2.72673176618633	2.4834	0.178350095943936	10.6382699573299	0.016764953010151	410296382378.732	4.65389357473985E21
0.41953	6.16669264124074E19	6.16669264124074	2.73030202622204	2.4391	0.177227771933496	10.5932211126113	0.0167303004486997	411698727940.06	4.65389357474028E21
0.42058	6.14822232423217E19	6.14822232423217	2.73407653386698	2.3948	0.177536510078639	10.5469119882499	0.016833032291957	533847054831.497	4.65389357474078E21
0.421625	6.12945302361711E19	6.12945302361711	2.73808096906778	2.3505	0.178099952888822	10.4993366242577	0.0169629719726616	724832608462.117	4.65389357474143E21
0.42267	6.11042965424627E19	6.11042965424627	2.74232297414208	2.3062	0.178224706896916	10.4505602279872	0.0170540816002973	913360508725.98	4.65389357474229E21
0.42337	6.09119713097038E19	6.09119713097038	2.74680770028459	2.2618	0.178899039408514	10.4006582068189	0.017200742092575	1266236217840.13	4.65389357474305E21
0.42442	6.07180036864013E19	6.07180036864013	2.75110823626052	2.2175	0.178261043911023	10.351331879484	0.0172210731900433	1402506728278.11	4.65389357474445E21
0.42547	6.05228428210625E19	6.05228428210625	2.75515873946618	2.1732	0.176170414222398	10.3028913269776	0.0170991237926682	1210740753900.99	4.65389357474583E21
0.426515	6.03108399202157E19	6.03108399202157	2.75889496998244	2.1289	0.174923553874829	10.2528979604993	0.017060888984631	1211623285328.81	4.65389357474709E21
0.42756	6.00971299741732E19	6.00971299741732	2.7623490511187	2.0846	0.17414684390059	10.203792131188	0.0170668749090162	1313400020437.15	4.65389357474841E21
0.42861	5.98821371385187E19	5.98821371385187	2.76555367303721	2.0403	0.173300846709603	10.1555073733007	0.0170647157585862	1405032311545.63	4.65389357474984E21
0.42966	5.96662855688358E19	5.96662855688358	2.76923560802682	1.996	0.173300389932785	10.1054468186839	0.0171492060709647	1748761810060.62	4.65389357475149E21
0.43036	5.94499994207083E19	5.94499994207083	2.77336936868444	1.9607	0.173934817609785	10.053807510831	0.017300392654465	2387054999706.39	4.65389357475294E21
0.43141	5.92337028497199E19	5.92337028497199	2.77788278556011	1.9671	0.175078185766497	10.0009531248019	0.0175061500220725	3244577669859.16	4.6538935747559E21
0.43245	5.90178200114541E19	5.90178200114541	2.7827295494598	1.9735	0.176388872715011	9.9471482279199	0.0177326072431411	4521181836178.15	4.65389357475993E21
0.4335	5.88027750614949E19	5.88027750614949	2.78786080617771	1.9799	0.178700611057602	9.89266178913616	0.0180639563816733	7359420279352.74	4.65389357476617E21
0.43455	5.85889921554257E19	5.85889921554257	2.79263055208434	1.9863	0.180621975098373	9.83986110561857	0.0183561508805482	11087799968901	4.65389357477586E21
0.4356	5.84058134110403E19	5.84058134110403	2.79704217547968	1.9927	0.181388531778219	9.79362537820424	0.0185210812925212	13686143383559.4	4.65389357478886E21
0.43665	5.82220674326189E19	5.82220674326189	2.80111071281886	1.9991	0.181976042843837	9.74863419339487	0.0186668244221467	16370268679793.5	4.65389357480464E21
0.43734	5.80382275058203E19	5.80382275058203	2.80485192761995	2.0055	0.184116457283579	9.70489022398655	0.0189715136425261	24527568094835.8	4.65389357481875E21
0.43839	5.78547669163033E19	5.78547669163033	2.80828201917279	2.0119	0.184894106781236	9.66239649693341	0.0191354294806591	29849700100680.3	4.6538935748473E21
0.43944	5.76721589497267E19	5.76721589497267	2.81192476762239	2.0183	0.186048593539108	9.61942113137011	0.0193409344489952	38289572111431.8	4.65389357488307E21
0.44049	5.74908768917492E19	5.74908768917492	2.81576295619853	2.0247	0.190128636829961	9.57611311909197	0.0198544685579059	73181554086161.4	4.6538935749416E21
0.44154	5.73113940280298E19	5.73113940280298	2.81978326153004	2.0311	0.191430759754836	9.53260658574017	0.0200816804966227	94524860640995.1	4.65389357502964E21
0.44258	5.71341836442272E19	5.71341836442272	2.82394851164728	2.0375	0.190386731950844	9.48911430545899	0.0200636988682196	89239824257192.9	4.6538935751252E21
0.44363	5.69597190260001E19	5.69597190260001	2.82820348238707	2.0439	0.190126799330016	9.44590582713892	0.020127958377879	93479512677349.5	4.65389357522113E21
0.44433	5.67884734590074E19	5.67884734590074	2.83207702177985	2.0503	0.190146399851707	9.40462666336215	0.0202183889544989	101253661963696	4.65389357528928E21
0.44538	5.6620920228908E19	5.6620920228908	2.83547817674971	2.0567	0.190685044464972	9.3656309425183	0.0203600852559004	116905653686705	4.65389357540382E21
0.44643	5.6396815537304E19	5.6396815537304	2.83832433592874	2.0631	0.192196224842064	9.31920761361316	0.020623665960753	155614886287912	4.65389357554689E21
0.44747	5.61720236939058E19	5.61720236939058	2.8406082170353	2.0867	0.194159313932618	9.27459933802627	0.0209345230835531	210734910102320	4.65389357573739E21
0.44852	5.59469237178235E19	5.59469237178235	2.84235406220234	2.1244	0.196252747907522	9.2317590716493	0.0212584347559734	280001101661571	4.65389357599503E21
0.44957	5.57218946281672E19	5.57218946281672	2.84402849352897	2.1621	0.197499236593075	9.18921382612062	0.0214925063591052	333756324332919	4.65389357631725E21
0.45062	5.54973154440468E19	5.54973154440468	2.84588291023277	2.1997	0.200823570705227	9.14621431871421	0.0219570156249584	507487517298659	4.65389357675891E21
0.45132	5.52735651845724E19	5.52735651845724	2.84814121742271	2.2374	0.203616337078895	9.10211639455497	0.0223702189966172	717710814583445	4.65389357718772E21
0.452365	5.50510228688541E19	5.50510228688541	2.85079828138154	2.2751	0.20544800354607	9.05702007302148	0.0226838410304562	905878802892170	4.65389357803605E21
0.45341	5.48300675160018E19	5.48300675160018	2.85377366115252	2.3127	0.206936116810375	9.01126333424135	0.0229641626412193	1.09848650304935E15	4.65389357908333E21
0.45446	5.46248526009975E19	5.46248526009975	2.85633707234801	2.3504	0.209699795356821	8.96947961765273	0.0233792599231859	1.50903883972397E15	4.65389358045228E21
0.45551	5.44344817303705E19	5.44344817303705	2.85849722312037	2.3881	0.211594948104569	8.93146588152472	0.023690954084286	1.86625002540301E15	4.65389358222431E21
0.45656	5.42443074568439E19	5.42443074568439	2.86027271125171	2.4258	0.211507070731284	8.89473783277275	0.023778898794744	1.87345280633735E15	4.65389358418765E21
0.4576	5.40547556036592E19	5.40547556036592	2.8617309869822	2.4634	0.214532373474664	8.85913924561758	0.0242159387641174	2.57647896673282E15	4.65389358650162E21
0.45865	5.38662519940579E19	5.38662519940579	2.86303327944445	2.5011	0.217269584783725	8.82422936559408	0.0246219330643042	3.40916512447992E15	4.65389358964408E21
0.4597	5.36792224512814E19	5.36792224512814	2.8649546870221	2.5388	0.217707000865169	8.78769317159857	0.0247740785452988	3.60364956369506E15	4.65389359332581E21
0.4604	5.34940927985711E19	5.34940927985711	2.86753640966038	2.5765	0.217242781792594	8.74950153476923	0.0248291609446896	3.5022013622209E15	4.65389359581286E21
0.46145	5.33112888591685E19	5.33112888591685	2.87080317769641	2.6141	0.214438976074789	8.70967981451701	0.0246207645563927	2.71423465914676E15	4.65389359907648E21
0.46249	5.31312364563151E19	5.31312364563151	2.87474848688752	2.6518	0.211398596716455	8.66835112142997	0.0243874058347537	2.04707874851573E15	4.65389360155237E21
0.46354	5.29543614132522E19	5.29543614132522	2.87935267682108	2.6895	0.206916302534805	8.62567912584353	0.0239884071174013	1.31990060006537E15	4.65389360332003E21
0.46459	5.27810895532213E19	5.27810895532213	2.88454042394531	2.6923	0.201128089336893	8.58199283007165	0.0234360588874103	763727104132456	4.65389360441394E21
0.46564	5.26118466994639E19	5.26118466994639	2.89000771717948	2.691	0.196123405371686	8.53829133696189	0.0229698657063476	472321555536688	4.65389360506286E21
0.46669	5.24100857022485E19	5.24100857022485	2.8955498748904	2.6898	0.191462272983016	8.48926803203097	0.0225534489264101	300789756682344	4.65389360546874E21
0.46739	5.22099621145461E19	5.22099621145461	2.90112787773923	2.6886	0.187445956754506	8.44059245983079	0.0222076776774344	203276482879471	4.65389360564517E21
0.46843	5.20118443570631E19	5.20118443570631	2.90663195319532	2.6874	0.182823566822606	8.39264081185847	0.0217837949843253	124425088643626	4.65389360581557E21
0.46948	5.18161008505055E19	5.18161008505055	2.91167809868365	2.6862	0.178243307760485	8.34656529872778	0.0213552882390621	74384635870959	4.65389360591995E21
0.47053	5.16231000155794E19	5.16231000155794	2.91635251894121	2.6849	0.176719021161715	8.30214831698589	0.0212859388214197	66969516335279.4	4.65389360599416E21
0.47158	5.14332102729912E19	5.14332102729912	2.92070985292704	2.6837	0.176922431723349	8.259269594328	0.0214210747939321	76622485229580.5	4.65389360606954E21
0.472625	5.12468000434469E19	5.12468000434469	2.92476178287732	2.6825	0.177615135907353	8.21793456505575	0.0216131114821244	93459117055857	4.65389360615841E21
0.47367	5.10642377476526E19	5.10642377476526	2.92858004013994	2.6813	0.179088568460027	8.1779825810114	0.0218988689063554	126147112217603	4.65389360627316E21
0.47437	5.08858918063147E19	5.08858918063147	2.93243307058861	2.68	0.181485774865737	8.13871250195692	0.022299076767007	191011916842490	4.65389360638416E21
0.47542	5.07579938307634E19	5.07579938307634	2.93656275520756	2.6788	0.181843134759419	8.10683974789562	0.0224308288327301	215898245669953	4.65389360659779E21
0.47647	5.06308024593563E19	5.06308024593563	2.94109602125261	2.6776	0.180827746588711	8.07406112400798	0.0223961329758855	204338849608670	4.65389360681841E21
0.477515	5.05047640319137E19	5.05047640319137	2.94604461154853	2.6764	0.179790533507299	8.0404332924934	0.0223608015845555	193073774803843	4.65389360702606E21
0.47856	5.03803248882559E19	5.03803248882559	2.95139863442655	2.6752	0.178330197968674	8.00607248254921	0.0222743671578516	172558743343820	4.65389360721711E21
0.47961	5.02579313682034E19	5.02579313682034	2.95707955513998	2.6739	0.177004512796504	7.97127929645022	0.0222052830184143	156946826445736	4.6538936073901E21
0.48066	5.01380298115766E19	5.01380298115766	2.96246959880454	2.6728	0.176300340506146	7.93779333852453	0.0222102457178504	154668223699026	4.65389360755369E21
0.48136	5.00210665581957E19	5.00210665581957	2.96726998622192	2.7197	0.176060692434298	7.90646421605057	0.0222679427394213	149553221434694	4.65389360766017E21
0.48241	4.99074879478813E19	4.99074879478813	2.97142243729227	2.7666	0.176166097714937	7.87748777735347	0.0223632333929335	150877428639343	4.6538936078179E21
0.48345	4.97977403204536E19	4.97977403204536	2.97481666885135	2.8136	0.176703966512191	7.85119665643499	0.022506628510873	160497756738850	4.65389360797981E21
0.4845	4.9692270015733E19	4.9692270015733	2.9772448626416	2.8605	0.178416578881346	7.82817827865049	0.0227915834987988	198250401860454	4.65389360816816E21
0.48555	4.959152337354E19	4.959152337354	2.97953217836347	2.9074	0.179076334841084	7.80631002404811	0.0229399465675104	212025960854634	4.65389360838355E21
0.4866	4.94259722729955E19	4.94259722729956	2.98202382529515	2.9543	0.179657110205128	7.77374943141002	0.023110741063922	230455120375156	4.65389360861585E21
0.48765	4.92598994040318E19	4.92598994040318	2.98479009930119	3.0013	0.180551867804528	7.74044895489055	0.0233257617041002	261215919532681	4.65389360887398E21
0.48834	4.90936424673435E19	4.90936424673435	2.98793160248064	3.0482	0.181481630147772	7.70621336963962	0.0235500396164425	297802975014996	4.65389360906684E21
0.48939	4.89275391636258E19	4.89275391636258	2.99159458489538	3.0951	0.183239453931652	7.67073643350164	0.0238881175908171	377162136190078	4.6538936094212E21
0.49044	4.87619271935734E19	4.87619271935734	2.99513841840495	3.1421	0.182961444426389	7.63572694764376	0.0239612345597098	369719568417264	4.65389360981331E21
0.49149	4.85971442578813E19	4.85971442578813	2.99832542856227	3.189	0.183448244769166	7.60183444472124	0.0241321020739348	397897343919724	4.65389361021631E21
0.49254	4.84335280572445E19	4.84335280572445	3.00112744750203	3.2359	0.184055195612169	7.56916709421382	0.0243164397510617	433480347853555	4.65389361065278E21
0.49358	4.8271416292358E19	4.8271416292358	3.00357067221285	3.2828	0.185172179048129	7.53769589472507	0.0245661514651597	500987991166229	4.65389361113871E21
0.49463	4.81111466639165E19	4.81111466639165	3.00574685070449	3.3298	0.186876218374431	7.50723019587048	0.0248928317766553	618463170424268	4.65389361172642E21
0.49533	4.79942317111705E19	4.79942317111705	3.00818703229546	3.3767	0.188285133163825	7.48291194970454	0.025162013722647	724197865945109	4.65389361219635E21
0.49638	4.7876021811208E19	4.7876021811208	3.01106099464316	3.4236	0.18927578901903	7.45735690966627	0.0253810822402358	808587110127369	4.65389361300106E21
0.49743	4.77569246185781E19	4.77569246185781	3.01438945846041	3.4333	0.18978698633015	7.4305919962018	0.0255413009390316	899891239380250	4.65389361389801E21
0.498475	4.76373477878301E19	4.763734778783	3.01813622731205	3.42	0.189166950234272	7.40278543215339	0.0255534828029246	909381515265467	4.65389361484336E21
0.49952	4.75176989735128E19	4.75176989735128	3.02220576523672	3.4066	0.187725481720727	7.37424900155124	0.0254568948893965	837349203195221	4.65389361575603E21
0.50057	4.73983858301754E19	4.73983858301754	3.02614560281271	3.3932	0.186231020625666	7.34615618353239	0.0253508114955591	764540488199719	4.65389361659702E21
0.50162	4.7279816012367E19	4.7279816012367	3.02983658618289	3.3798	0.18483670274706	7.31885255781345	0.0252548744884514	704146265454916	4.65389361736808E21
0.50232	4.71623971746367E19	4.71623971746367	3.03326362209037	3.3665	0.182991373579161	7.2924278424594	0.025093340315788	612274997499442	4.65389361782883E21
0.503365	4.70465369715335E19	4.70465369715335	3.03661868371303	3.3531	0.181317512284365	7.26647572670647	0.0249526068900181	541611115251128	4.65389361843173E21
0.50441	4.69326430576066E19	4.69326430576066	3.04023142391909	3.3397	0.179017678451142	7.24027054880206	0.0247252747317242	442394929343719	4.65389361894588E21
0.50546	4.6821123087405E19	4.6821123087405	3.04443032138165	3.3263	0.176466396469183	7.21310433154795	0.0244646948606264	348797756905881	4.65389361936125E21
0.50651	4.66668893026338E19	4.66668893026338	3.04925404880294	3.313	0.174433194921174	7.17797050703671	0.0243011857948112	298223445439813	4.65389361970094E21
0.50756	4.6511853944998E19	4.6511853944998	3.0546764397799	3.2996	0.172533451745649	7.14142469878933	0.0241595282485998	259483351753475	4.65389361999373E21
0.5086	4.63563540349638E19	4.63563540349638	3.06048608792918	3.2862	0.170895961940272	7.10403818556815	0.0240561716415668	233639201849695	4.65389362025016E21
0.50965	4.62007265929972E19	4.62007265929972	3.06636629119223	3.2729	0.1689513555839	7.06661123432581	0.0239083982380727	201313323863638	4.65389362047851E21
0.5107	4.60453086395643E19	4.60453086395643	3.07186219563704	3.2595	0.167109433834312	7.03023892563045	0.0237700931080839	174941817754464	4.65389362067604E21
0.5114	4.58904371951313E19	4.58904371951313	3.07687396059994	3.2461	0.165308390915078	6.99518032858396	0.0236317554587677	151950382211789	4.65389362079045E21
0.51245	4.57364492801643E19	4.57364492801643	3.08137443336567	3.2327	0.163602433624949	6.9615251491366	0.0235009470080332	132927810842760	4.65389362094001E21
0.5135	4.55836819151294E19	4.55836819151294	3.08513657686157	3.2194	0.162524860974956	6.92981167738551	0.0234529982258153	126438448358815	4.65389362107618E21
0.51454	4.54324721204927E19	4.54324721204927	3.08785695326814	3.2354	0.160861296171305	6.90073931124276	0.0233107336643233	104905849736308	4.65389362119648E21
0.51559	4.53314998968685E19	4.53314998968685	3.08994969341594	3.2628	0.158631799452799	6.88073933895838	0.0230544701140813	76311162371782.8	4.65389362129162E21
0.51664	4.52282830827092E19	4.52282830827092	3.0915265147874	3.2901	0.157430637046791	6.86157084841934	0.0229438186276336	64424223705064	4.65389362136551E21
0.51769	4.51232408306252E19	4.51232408306252	3.09264885071032	3.3175	0.156471251252044	6.84315060503795	0.0228653817931246	56247832324533.8	4.65389362142886E21
0.51839	4.50167922932269E19	4.50167922932269	3.0937531795898	3.3449	0.155984137472994	6.82457025585804	0.0228562578484852	52845720900445.3	4.65389362146704E21
0.51943	4.49093566231247E19	4.49093566231247	3.09535832088063	3.3723	0.156249287706519	6.8047524194778	0.0229617887726928	56024312007969.6	4.65389362152365E21
0.52048	4.48013529729291E19	4.48013529729291	3.0972646879251	3.3997	0.156587899014901	6.78420924399998	0.0230812307496837	60185582534759.9	4.65389362158466E21
0.52153	4.46932004952505E19	4.46932004952505	3.09941162368664	3.4271	0.156499897593957	6.76314383937919	0.0231401107695978	60615802699561.1	4.65389362164808E21
0.52258	4.45853183426993E19	4.45853183426993	3.10175025473421	3.4545	0.156770417760273	6.74173179625608	0.0232537310142377	64590422401224.5	4.65389362171382E21
0.523625	4.4478125667886E19	4.4478125667886	3.10395834272748	3.4818	0.157625739454775	6.72073883606946	0.023453632598966	75160288310687.5	4.65389362178684E21
0.52467	4.43720416234209E19	4.43720416234209	3.10569322106968	3.5092	0.158251461245175	6.70096397974602	0.0236162232364623	84082175304936.8	4.65389362187004E21
0.52537	4.42674853619147E19	4.42674853619147	3.10744955068322	3.5366	0.159590090466717	6.68139567434066	0.0238857415793544	104389613009876	4.65389362193601E21
0.52642	4.41048373550948E19	4.41048373550948	3.1093210690972	3.564	0.162063618743723	6.65284003337787	0.0243600654653706	155942979781725	4.65389362207268E21
0.52747	4.39392888854999E19	4.39392888854999	3.1113734319063	3.5914	0.16564281775947	6.6234964961597	0.0250083649709047	268115060860057	4.65389362229531E21
0.52852	4.37711658924492E19	4.37711658924492	3.11354685915194	3.6188	0.168388906379693	6.59354742461211	0.0255384386485396	404346911079540	4.65389362264835E21
0.52956	4.36007943152619E19	4.36007943152619	3.11578639873696	3.6462	0.170860052845466	6.56316238944055	0.0260331899025327	581485020201297	4.65389362316099E21
0.53061	4.34285000932572E19	4.34285000932572	3.11741594674031	3.6561	0.172244613799086	6.53381003248773	0.0263620480152687	738009881645481	4.65389362385372E21
0.53166	4.32546091657542E19	4.32546091657542	3.11841538513075	3.6318	0.173366860563604	6.50556250113748	0.0266490192866937	941449980421986	4.65389362473544E21
0.53236	4.30794474720722E19	4.30794474720722	3.11879679055284	3.6075	0.173481671957017	6.47842554216057	0.0267783693473091	1.05739514807879E15	4.65389362543503E21
0.53341	4.29033409515304E19	4.29033409515304	3.1191950879554	3.5831	0.173666959110146	6.45111821476621	0.0269204428330942	1.19794099136702E15	4.65389362661908E21
0.53445	4.2726615543448E19	4.2726615543448	3.12015587141238	3.5588	0.173884191088851	6.42256677692988	0.0270739405487304	1.36541063622988E15	4.65389362795203E21
0.5355	4.25546213440444E19	4.25546213440444	3.122224267184	3.5345	0.17301901859318	6.39247534069877	0.0270660439613471	1.37195882695543E15	4.65389362938915E21
0.53655	4.23821949360256E19	4.23821949360256	3.12536375142368	3.5102	0.172528306004036	6.36017843119819	0.0271263311038168	1.44915795901998E15	4.65389363087023E21
0.5376	4.22096707944853E19	4.22096707944853	3.12952699221378	3.4858	0.173363218665568	6.32586164541846	0.0274054711252066	1.80034276903834E15	4.65389363257622E21
0.53865	4.20373833945174E19	4.20373833945174	3.13416142779327	3.4615	0.172771352901399	6.29072557516363	0.0274644555444472	1.89175149152281E15	4.65389363451457E21
0.53934	4.18656672112154E19	4.18656672112154	3.13883852822175	3.4372	0.17278559546964	6.25569358382815	0.0276205337032995	2.13420031928495E15	4.65389363590352E21
0.54039	4.16948567196733E19	4.16948567196733	3.14304971788441	3.4128	0.173163039580638	6.22182312429724	0.027831559355072	2.50412569465285E15	4.65389363833865E21
0.54144	4.15252863949847E19	4.15252863949847	3.14679262246613	3.3885	0.171987674322611	6.18914901059216	0.0277885819243114	2.44584049479557E15	4.65389364093738E21
0.54249	4.13572907122435E19	4.13572907122435	3.15006533983496	3.3642	0.173464005836038	6.15770592472488	0.0281702322190367	3.23601580711292E15	4.65389364392035E21
0.54354	4.11912041465432E19	4.11912041465432	3.15277176542897	3.3399	0.177185568693824	6.12771250447225	0.0289154506782925	5.43342733016226E15	4.65389364847181E21
0.54458	4.10273611729778E19	4.10273611729778	3.15487023440208	3.3155	0.181358746007642	6.09927914085158	0.02973445579707	9.31845993127525E15	4.65389365614279E21
0.54563	4.08660962666409E19	4.08660962666409	3.15685816008785	3.2912	0.185208194226541	6.07147918410503	0.0305046247562556	1.50768693509177E16	4.65389366895034E21
0.54633	4.06760992212477E19	4.06760992212477	3.15879472413261	3.2669	0.188170975809683	6.03954636845349	0.0311564750612001	2.22001051085473E16	4.65389368199728E21
0.54738	4.04865733440268E19	4.04865733440268	3.16074033626664	3.2799	0.189678618860052	6.00770540066508	0.0315725566102249	2.70481588411851E16	4.65389370785262E21
0.54843	4.02978039799969E19	4.02978039799969	3.16331449931401	3.3401	0.189820979389922	5.97482836171848	0.0317701142021301	2.75241822285579E16	4.6538937365031E21
0.549475	4.01100764741765E19	4.01100764741765	3.16687510683107	3.4004	0.190246267003862	5.94030822149845	0.0320263292593718	2.88621927868599E16	4.65389376596498E21
0.55052	3.99236761715844E19	3.99236761715844	3.17085024046094	3.4607	0.190692602061369	5.90528985520889	0.0322918276218337	3.03695519564116E16	4.65389379691356E21
0.55157	3.97388884172392E19	3.97388884172392	3.17514914695353	3.521	0.18990014708348	5.86999877087936	0.0323509687984197	2.85777309273879E16	4.65389382786089E21
0.55262	3.95559985561595E19	3.95559985561595	3.17968306578231	3.5812	0.188852049343151	5.8346518123145	0.0323673212075078	2.62860448932318E16	4.65389385666437E21
0.55332	3.93752919333639E19	3.93752919333639	3.18389453799749	3.6415	0.18830200863345	5.80031445297966	0.0324641034826514	2.52726311027342E16	4.65389387470991E21
0.554365	3.91970538938711E19	3.91970538938712	3.18753782591852	3.7018	0.187081256733092	5.76745885208434	0.0324373804011591	2.27688821978159E16	4.6538938998116E21
0.55541	3.90196711938455E19	3.90196711938455	3.19141776701942	3.7621	0.184701095684484	5.73437873012584	0.0322094344264616	1.83741774145683E16	4.65389392130885E21
0.55646	3.88455035624242E19	3.88455035624242	3.19560510400555	3.8223	0.18210967916308	5.70130238099074	0.0319417682125174	1.44663260403104E16	4.65389393855011E21
0.55751	3.86748331190247E19	3.86748331190247	3.20017424315247	3.8826	0.181220567472511	5.66814887829898	0.0319717373984883	1.34330386951074E16	4.65389395319728E21
0.55856	3.85079419830645E19	3.85079419830645	3.20504752708281	3.9429	0.179380132643698	5.63510821702685	0.0318325976600926	1.13385046791282E16	4.65389396620234E21
0.5596	3.83451122739611E19	3.83451122739611	3.21012500881156	4.0032	0.179083140027793	5.60240491705838	0.0319654046215965	1.11655905809193E16	4.65389397790447E21
0.56065	3.81866261111318E19	3.81866261111318	3.21469765015337	4.0635	0.181375106924923	5.57131330771118	0.0325551798844061	1.41873426138504E16	4.65389399121476E21
0.5617	3.80327656139943E19	3.80327656139943	3.21877856678872	4.1237	0.183520158513853	5.54183041744789	0.033115441052844	1.76076763486169E16	4.65389400790714E21
0.5624	3.78838129019659E19	3.78838129019659	3.22237940046432	4.184	0.18737009170267	5.51395777883825	0.0339810530326817	2.53686224134142E16	4.65389402294885E21
0.56345	3.7740050094464E19	3.7740050094464	3.22607822248244	4.2403	0.189962086985884	5.48673524797234	0.0346220618274019	3.2292794652855E16	4.65389405322109E21
0.5645	3.76017593109063E19	3.76017593109063	3.2301050256482	4.2304	0.191493161750385	5.45981525366074	0.0350731943946256	3.9699981319076E16	4.6538940910173E21
0.56554	3.74541494001918E19	3.74541494001918	3.2344603561327	4.2205	0.191774965012652	5.43105913889655	0.035310785632803	4.38576136725519E16	4.65389413446725E21
0.56659	3.72961802650259E19	3.72961802650259	3.23907282543789	4.2106	0.19132613865393	5.40045148030779	0.0354278043885	4.56646081502377E16	4.65389418146641E21
0.56764	3.71418616765666E19	3.71418616765666	3.24387444064795	4.2007	0.190462616461174	5.37014556883507	0.0354669373520337	4.58392587548648E16	4.65389422950594E21
0.56869	3.69914289500997E19	3.69914289500997	3.24852759373025	4.1908	0.189179512489763	5.34073431649638	0.035422004031436	4.42708955422438E16	4.65389427681378E21
0.56939	3.68451174009115E19	3.68451174009115	3.2529441958759	4.1809	0.188107148453088	5.31238763857169	0.0354091533319777	4.34342492992876E16	4.65389430751058E21
0.57043	3.67031623442879E19	3.67031623442879	3.2574876247819	4.171	0.187133905853625	5.28453934876229	0.0354115833951458	4.2928718429443E16	4.65389435241932E21
0.57148	3.65657990955151E19	3.65657990955151	3.26217256735382	4.1611	0.186418533415325	5.2572007760299	0.0354596564516418	4.33526439296424E16	4.65389439771703E21
0.57253	3.6433262969879E19	3.6433262969879	3.26701419112785	4.1513	0.185814361347961	5.2303827794718	0.0355259584589574	4.4156601743029E16	4.65389444365939E21
0.57358	3.63057892826658E19	3.63057892826658	3.27161270641627	4.1414	0.186493874978902	5.20475657249387	0.0358314308039854	5.02428228594766E16	4.65389449321909E21
0.574625	3.61836133491614E19	3.61836133491614	3.27579972472976	4.1315	0.188412675224605	5.18061141017563	0.0363688106107572	6.33213869739411E16	4.65389455255639E21
0.57567	3.60518076049582E19	3.60518076049582	3.27934992411863	4.1216	0.187695236226097	5.15615197986675	0.0364021923634119	6.35938276894829E16	4.65389461886959E21
0.57637	3.5927174215378E19	3.5927174215378	3.28230084590983	4.1117	0.189405659906261	5.13370727030734	0.0368945188989948	7.81433904450708E16	4.65389466847761E21
0.57742	3.58099227347832E19	3.58099227347832	3.28469147681759	4.1018	0.192413763628737	5.11322879794991	0.0376305796654128	1.05864287286653E17	4.65389476508164E21
0.57847	3.57002627175361E19	3.57002627175361	3.28658909988086	4.0919	0.194387594045597	5.09462740431415	0.0381554093398447	1.30423029795767E17	4.65389488913248E21
0.57952	3.55984037179991E19	3.55984037179991	3.28806489532449	4.082	0.196755876343394	5.07781143668461	0.0387481651882409	1.64293331112336E17	4.65389504385857E21
0.58056	3.55045552905345E19	3.55045552905345	3.28925853993166	4.0699	0.199975974899006	5.06258691396754	0.0395007489841365	2.1901307137183E17	4.6538952431779E21
0.58161	3.54189269895047E19	3.54189269895047	3.29021117276776	4.0463	0.200134839038151	5.04891492958228	0.0396391782847308	2.3306942288221E17	4.65389548052121E21
0.58266	3.53417283692721E19	3.53417283692721	3.29096289590124	4.0227	0.199320637962316	5.03675962041652	0.0395731885147682	2.30028127613432E17	4.65389572364743E21
0.58336	3.52731689841989E19	3.52731689841989	3.29299408940894	3.9991	0.197894917293547	5.02388805442702	0.0393907895935625	2.17111235337182E17	4.6538958801462E21
0.58441	3.52134583886476E19	3.52134583886476	3.29665742049933	3.9754	0.196674313439195	5.00981036767288	0.039257835926942	2.08449046655802E17	4.65389610356535E21
0.58545	3.51628061369805E19	3.51628061369805	3.30197985371353	3.9518	0.195332895614591	4.99454042891742	0.0391092831051384	1.98615854389345E17	4.6538963152391E21
0.5865	3.5071234082097E19	3.5071234082097	3.30883752326689	3.9282	0.195285824873324	4.97120910959962	0.0392833655893128	2.12495546986732E17	4.65389653107259E21
0.58755	3.49847370498695E19	3.49847370498695	3.31710975592705	3.9046	0.195917478440479	4.9465818342632	0.0396066384838574	2.39869832158863E17	4.65389676856441E21
0.5886	3.49034466755462E19	3.49034466755462	3.32557971505889	3.881	0.196444993021636	4.92251874426809	0.0399074139129245	2.68088521207732E17	4.65389703524255E21
0.58965	3.48274945943751E19	3.48274945943751	3.3339214393284	3.8573	0.195772500523859	4.89951732216869	0.0399575075769308	2.73339497735922E17	4.65389731949226E21
0.59034	3.47570124416045E19	3.47570124416045	3.34207449016746	3.8337	0.194513705366529	4.87767365065025	0.0398783763117481	2.66057043912585E17	4.65389750558406E21
0.59139	3.46921318524825E19	3.46921318524825	3.35005781199479	3.8101	0.194228137452694	4.85696654933013	0.0399895975152396	2.77882524137403E17	4.65389779115234E21
0.59244	3.46329844622571E19	3.46329844622571	3.35788748379692	3.7865	0.19184610978879	4.83737999439337	0.0396590943881076	2.47098981973371E17	4.65389806676763E21
0.59349	3.45797019061767E19	3.45797019061767	3.36541012295404	3.7629	0.189857944452692	4.81914145516197	0.0393966324124658	2.25261572515664E17	4.65389831475692E21
