t [s]	neMax [m^-3]	ne [10^19 m^-3]	TeMax [keV]	Zeff [1]	Ell [V/m]	ED [V/m]	Ell/ED [1]	Spri [a.u.]	int(Spri) [a.u.]
0.20451	7.974E19	7.974	3.16290469474132	6.2117	0.315871910268871	11.8243302598602	0.0267137252873555	521426550334754	6.55040916456699E19
0.205585	7.974E19	7.974	3.15637661018529	6.1602	0.314042427649906	11.84878558864	0.0265041868890762	463873544311435	6.550409238827E19
0.20666	7.974E19	7.974	3.1499041316753	6.1087	0.312627864920037	11.873132682039	0.0263306974908958	425472023711516	6.55040931826117E19
0.20738	7.974E19	7.974	3.14350893273794	6.0572	0.313130358962183	11.8972875507339	0.0263194747228639	451542332209066	6.55040939464918E19
0.20845	7.974E19	7.974	3.13722126863172	6.0057	0.313015594197422	11.9211322660053	0.026257203360626	457620513080397	6.55040944153541E19
0.20953	7.974E19	7.974	3.13107619596911	5.9542	0.312474316708963	11.9445287659338	0.0261604557896121	449426995879624	6.55040951124712E19
0.2106	7.974E19	7.974	3.12511930911538	5.9027	0.313560477710961	11.967296602724	0.0262014461678494	499955670993965	6.55040957700674E19
0.21167	7.974E19	7.974	3.11937505032057	5.8512	0.314696581943963	11.9893341094846	0.0262480450599012	558643365642490	6.55040963958083E19
0.21239	7.974E19	7.974	3.11386946568443	5.7997	0.315776953114788	12.0105322664395	0.0262916701866035	622129338980714	6.55040970081785E19
0.213465	7.974E19	7.974	3.10895900832802	5.7482	0.315962977280982	12.0295023481821	0.0262656731871149	650261886654128	6.55040974008346E19
0.21454	7.974E19	7.974	3.10451315325707	5.6967	0.317104416854277	12.0467293404271	0.0263228638988443	731319667339745	6.55040979418889E19
0.215615	7.974E19	7.974	3.10029488958605	5.6611	0.317155991425836	12.0631201298652	0.0262913730454062	746525409629852	6.55040984820946E19
0.21669	7.974E19	7.974	3.09626261567904	5.6825	0.31640443868766	12.0788299744664	0.0261949575709329	674646744923018	6.55040990098295E19
0.2174	7.974E19	7.974	3.09236890290971	5.704	0.316431155578918	12.0940388631814	0.0261642251326186	646092066350682	6.55040995020674E19
0.21848	7.974E19	7.974	3.08841256047935	5.7254	0.317019213707183	12.1095316635026	0.0261793125049303	644865548368262	6.5504099825345E19
0.21955	7.974E19	7.974	3.08449373927684	5.7469	0.316302800796433	12.1249167131887	0.0260870081237241	584286291599587	6.55041003494354E19
0.22063	7.974E19	7.974	3.08076256674211	5.7684	0.316673301052305	12.1396014398582	0.0260859718188577	574493167968286	6.55041008912783E19
0.2217	7.974E19	7.974	3.0772183114428	5.7898	0.317153357167067	12.1535834984514	0.0260954604218153	570124057443487	6.5504101271026E19
0.22242	7.974E19	7.974	3.07386355014142	5.8113	0.31650377345331	12.1668477084362	0.0260136216905102	520587321236909	6.55041018653978E19
0.22349	7.974E19	7.974	3.07090453016175	5.8327	0.316252448648627	12.178571272326	0.0259679433306979	490729116324607	6.55041024568002E19
0.22457	7.974E19	7.974	3.06830628781325	5.8542	0.317270492457047	12.1888840887974	0.0260294945907842	509651774223035	6.55041030150714E19
0.22564	7.974E19	7.974	3.0660284390575	5.8756	0.316865511274959	12.1979395933393	0.0259769700325442	476768619567399	6.55041035545192E19
0.22672	7.974E19	7.974	3.06405278314239	5.8971	0.316103216899088	12.2058046443731	0.0258977778285852	434783073314907	6.55041039301557E19
0.22743	7.974E19	7.974	3.06234032840177	5.9186	0.317751321600516	12.2126301065311	0.0260182547763064	475857871324798	6.55041045049073E19
0.228505	7.974E19	7.974	3.06035570158958	5.94	0.318859716311867	12.2205499418444	0.0260920922404693	499194058771052	6.55041050230971E19
0.22958	7.974E19	7.974	3.05800620887332	5.9615	0.319614576824493	12.2299390964491	0.0261337831941692	508885815769812	6.55041054935032E19
0.2303	7.974E19	7.974	3.0551848901395	5.9829	0.321099826876094	12.2412328667206	0.026231003884343	545969018437560	6.55041059378431E19
0.23137	7.974E19	7.974	3.05190118322512	6.0044	0.322137378986938	12.2544038767211	0.0262874785446626	565006292626723	6.55041062099973E19
0.23245	7.974E19	7.974	3.04816364044171	6.0259	0.321873001823303	12.2694297625255	0.0262337376759267	530183232941985	6.55041066117629E19
0.23352	7.974E19	7.974	3.0442342782822	6.0473	0.322049619460834	12.2852665965602	0.0262142963630115	513314431161920	6.55041070177976E19
0.23459	7.974E19	7.974	3.04018665070391	6.0688	0.322182742407448	12.3016228896422	0.0261902632927175	494999223514891	6.55041074343567E19
0.23531	7.974E19	7.974	3.03608505413648	6.0902	0.324219100392039	12.3182417568077	0.0263202417027462	548435458391379	6.55041078158675E19
0.236385	7.974E19	7.974	3.03192606182948	6.1117	0.324150744944091	12.3351390925796	0.0262786453003265	520869823799912	6.5504108031274E19
0.23746	7.974E19	7.974	3.02770479319777	6.1332	0.322589278492551	12.3523369170955	0.0261156476428433	443204172404749	6.55041083053464E19
0.238535	7.974E19	7.974	3.02307436782513	6.1546	0.322912855329061	12.3712569194881	0.0261018631680331	431969947281437	6.55041085367228E19
0.23961	7.974E19	7.974	3.01805520930734	6.1761	0.322394536023996	12.3918308637128	0.0260166991923744	394709087619228	6.55041087226235E19
0.24032	7.974E19	7.974	3.01266468239057	6.1975	0.322322385043559	12.4140034268292	0.0259644188873796	371922387959792	6.55041088911537E19
0.2414	7.974E19	7.974	3.00693237993702	6.219	0.323087568181555	12.4376690146478	0.0259765369058347	372088027699598	6.55041089888523E19
0.24247	7.974E19	7.974	3.00088823591097	6.2404	0.324399876520189	12.4627199518914	0.0260296209633562	386855258989971	6.5504109115285E19
0.24355	7.974E19	7.974	2.99474169776201	6.2619	0.325116129729362	12.4882989805206	0.0260336600073783	384550408478996	6.5504109235501E19
0.24462	7.974E19	7.974	2.98861289662947	6.2834	0.323780141425429	12.5139089553091	0.0258736213106348	328553921423928	6.55041093539986E19
0.24534	7.974E19	7.974	2.98259991406908	6.3048	0.321924852339189	12.5391372522576	0.0256736046398431	269797571586547	6.55041094633214E19
0.24641	7.974E19	7.974	2.97672748245698	6.3263	0.321279929680858	12.5638742247962	0.0255717244484011	242487200045845	6.55041095291428E19
0.24749	7.974E19	7.974	2.97101890655085	6.3477	0.31856039046273	12.5880147072176	0.0253066426972059	185987678994298	6.55041096222031E19
0.24856	7.974E19	7.974	2.9654833460045	6.3692	0.317472891948004	12.6115122991579	0.0251732610980526	161490194936688	6.55041097101841E19
0.24964	7.974E19	7.974	2.96000198398481	6.3698	0.317013007555823	12.6348664269259	0.025090333118223	150602787875420	6.55041097941281E19
0.25035	7.974E19	7.974	2.95449505678723	6.369	0.315022836690365	12.6584167420311	0.0248864327277487	124604760069930	6.55041098811005E19
0.251425	7.974E19	7.974	2.94896115689239	6.3682	0.313944941615097	12.6821710091614	0.024754826392761	110618868741671	6.55041099386507E19
0.2525	7.974E19	7.974	2.94340136353441	6.3674	0.314635962263505	12.7061263728488	0.0247625399772379	113038721994634	6.55041100183197E19
0.253575	7.974E19	7.974	2.93805366255072	6.3666	0.314402181845281	12.7292534400529	0.0246991847028521	107421866751720	6.55041100939485E19
0.25465	7.974E19	7.974	2.93291748592335	6.3658	0.313385727456954	12.7515451323069	0.0245762944180756	95969534780016.3	6.55041101655824E19
0.25537	7.974E19	7.974	2.92798671799219	6.365	0.31252503354556	12.7730189010999	0.0244675934456378	86867627769750.3	6.55041102304646E19
0.25644	7.974E19	7.974	2.92324118829359	6.3642	0.312912773303061	12.7937543576126	0.0244582445900151	87076912888535.9	6.55041102697781E19
0.25751	7.974E19	7.974	2.91864808461429	6.3634	0.311806660564759	12.8138880080249	0.0243334935009176	77373389907756	6.55041103315747E19
0.25859	7.974E19	7.974	2.91377607391807	6.3626	0.312286362951585	12.8353136076082	0.02433024797824	78078539861735.5	6.55041103896756E19
0.25966	7.974E19	7.974	2.90875341233153	6.3618	0.313639614986406	12.8574768602012	0.024393558580474	84486635133322.8	6.55041104409215E19
0.26038	7.974E19	7.974	2.90367080125488	6.361	0.312622666301987	12.8799827015242	0.0242719787399242	75375130181206.7	6.55041104898122E19
0.261455	7.974E19	7.974	2.89856757403896	6.3602	0.312594089334441	12.9026592397052	0.0242271057095345	72846205919902.1	6.55041105222931E19
0.26253	7.974E19	7.974	2.89350079143837	6.3594	0.312114809036672	12.9252529675281	0.0241476750838682	67858623982322.9	6.55041105655552E19
0.2636	7.974E19	7.974	2.88883713817984	6.3586	0.312139125500731	12.9461191137441	0.0241106329053741	66036410656631.9	6.55041106046815E19
0.26468	7.974E19	7.974	2.88457518518842	6.3578	0.310056192344288	12.9652469740153	0.0239144069500332	54115930546492.4	6.55041106420179E19
0.26539	7.974E19	7.974	2.88071202333826	6.357	0.310894151231444	12.9826339419184	0.0239469242237222	56626235831123	6.55041106761053E19
0.26647	7.974E19	7.974	2.87724935114871	6.3562	0.311406286114563	12.9982581023617	0.0239575398228153	57811962641008.2	6.55041106957888E19
0.26754	7.974E19	7.974	2.87419459654703	6.3554	0.310077929546148	13.0120729250601	0.0238300178097653	50787851674173	6.55041107229698E19
0.268615	7.974E19	7.974	2.8716239304513	6.3546	0.30870839583457	13.0237212799679	0.0237035474883358	44553284811297.2	6.550411074835E19
0.26969	7.974E19	7.974	2.86943123457977	6.3538	0.309353909802173	13.0336734473307	0.0237349747216145	46406192139922.1	6.55041107693991E19
0.27041	7.974E19	7.974	2.86755906163432	6.3531	0.308810058147351	13.0421828765294	0.0236777892988361	43818523834461.4	6.55041107869365E19
0.27148	7.97322457546042E19	7.97322457546042	2.86598684062581	6.3523	0.306918972159284	13.0480685766449	0.0235221765088394	37045269265638.3	6.5504110797413E19
0.27256	7.97254702487663E19	7.97254702487663	2.86472931671808	6.3515	0.306457014627182	13.0526869699015	0.0234784619698494	35410877514216.6	6.55041108107735E19
0.27363	7.97198841833633E19	7.97198841833633	2.86406639460063	6.3507	0.306134318312673	13.0547934044035	0.0234499550340958	34376632155678.8	6.55041108215493E19
0.2747	7.97152224830985E19	7.97152224830985	2.86377673893603	6.3499	0.304296844461382	13.0553503574062	0.0233082097477955	29338172004700.5	6.55041108285363E19
0.27542	7.97127158223418E19	7.97127158223418	2.86372988939671	6.3491	0.302605017967818	13.0551534032463	0.0231789706808479	25338182414632.7	6.55041108382501E19
0.276495	7.97098303531265E19	7.97098303531265	2.86384934532288	6.3483	0.302527770661027	13.0541362956829	0.0231748592023721	25231184479919.3	6.5504110846198E19
0.27757	7.97077967498228E19	7.97077967498228	2.86393183900914	6.3475	0.300947973573993	13.0534272447285	0.0230550925769727	21987841118313.7	6.55041108537669E19
0.278645	7.97067939948961E19	7.97067939948961	2.86313197475087	6.3467	0.298239933494389	13.0569096769806	0.0228415406763659	17173178723421.4	6.55041108616187E19
0.27972	7.9706588731461E19	7.9706588731461	2.86161089079782	6.3459	0.297183917294837	13.0638164106277	0.0227486293402801	15454526010622.1	6.55041108662702E19
0.28043	7.97069684461599E19	7.97069684461599	2.85944829347012	6.3451	0.296302759227178	13.0737588412314	0.0226639303069223	14056911837503.4	6.55041108726531E19
0.28151	7.97082856664816E19	7.97082856664816	2.85667599264781	6.3443	0.293546720218374	13.0866627155714	0.0224309838649002	10684667807012.9	6.55041108789214E19
0.28258	7.97103278790685E19	7.97103278790685	2.85338855545749	6.3318	0.292342475572087	13.1020757616791	0.0223126839509759	9457016650090.42	6.55041108844583E19
0.2833	7.97121575782977E19	7.97121575782977	2.84989804718336	6.3131	0.292912501027042	13.1184240867283	0.0223283299190928	9951323494633.24	6.55041108886311E19
0.284375	7.97155772761883E19	7.97155772761883	2.84658320909761	6.2945	0.290791233771258	13.1342638978103	0.0221398957744208	8120929251860.49	6.55041108910101E19
0.28545	7.97196494671176E19	7.97196494671176	2.84358453796836	6.2759	0.288740568457916	13.1487861512137	0.0219594847111621	6665888508188.36	6.55041108943677E19
0.28652	7.97245032903327E19	7.97245032903327	2.84094553377668	6.2573	0.289913464963352	13.1618016123046	0.0220268830592554	7481492767967.79	6.55041108972734E19
0.2876	7.97299552321665E19	7.97299552321665	2.83870596127574	6.2387	0.289259108229999	13.1730862786576	0.0219583400663398	7059016386179.45	6.55041108996441E19
0.28831	7.9733973501796E19	7.9733973501796	2.83689521728872	6.22	0.287572311759232	13.182158772422	0.0218152668863959	6043789891976.33	6.55041109019257E19
0.28939	7.97405491816409E19	7.97405491816409	2.83512333272162	6.2014	0.28702808748342	13.1914851229512	0.021758587816927	5776335680958.26	6.55041109031654E19
0.29046	7.97476504808779E19	7.97476504808779	2.83328955050845	6.1828	0.287237354190273	13.2011985404481	0.0217584299872611	5940074841575.64	6.55041109045341E19
0.291535	7.9771484124337E19	7.9771484124337	2.83138879781182	6.1642	0.284098754331709	13.2140086999522	0.021499815898618	4361196812301.53	6.55041109057477E19
0.29261	7.97937556991106E19	7.97937556991106	2.82953146877794	6.1455	0.281613847449823	13.226374159628	0.0212918403827873	3402110883555.3	6.55041109067189E19
0.29333	7.98075783107943E19	7.98075783107943	2.82812928147184	6.1269	0.28094844977052	13.23522413044	0.0212273284533475	3206110687142.01	6.55041109073982E19
0.2944	7.98268038647968E19	7.98268038647968	2.82727922918506	6.1083	0.280416646835326	13.2423927536067	0.0211756781461531	3069835544607.01	6.55041109077839E19
0.29548	7.98445454667137E19	7.98445454667137	2.82696780794584	6.0897	0.277533446815731	13.246795008869	0.0209509882677219	2311170938113.27	6.55041109082989E19
0.29655	7.98604687456799E19	7.98604687456799	2.82715277178203	6.0711	0.276522797978752	13.2485699654397	0.0208718977746346	2120022333593.95	6.55041109087227E19
0.29763	7.98749666600106E19	7.98749666600106	2.82763313175978	6.0524	0.276238516335481	13.2487240348307	0.0208501977706876	2105132210265.26	6.55041109090961E19
0.29834	7.98836979674324E19	7.98836979674324	2.82788599151177	6.0338	0.272140102690315	13.2489874974269	0.0205404452787935	1386895758672.16	6.55041109094511E19
0.299415	7.98954232690919E19	7.98954232690919	2.82788898656856	6.0152	0.27032243361334	13.2509181449984	0.0204002794866991	1159464039162.74	6.55041109096413E19
0.30049	7.99058013227158E19	7.99058013227158	2.82765977121984	5.9966	0.269661713046154	13.2537136627928	0.0203461248603232	1098547490778.25	6.55041109098447E19
0.301565	7.99145319334516E19	7.99145319334516	2.82721815152389	5.9779	0.2656066668883	13.2572322754246	0.0200348505155684	708337077621.45	6.5504110910031E19
0.30264	7.99219738836018E19	7.99219738836018	2.82661322462343	5.9593	0.263346973458992	13.2613043006008	0.0198583010757895	555333692105.491	6.55041109102051E19
0.30336	7.99260923509366E19	7.99260923509366	2.82593589145322	5.9407	0.262566884568033	13.2651663637527	0.0197937121456314	516294064196.416	6.55041109103484E19
0.30443	7.99310350965156E19	7.99310350965156	2.8253048153359	5.9221	0.261171884608343	13.2689498669723	0.0196829355168811	446223338448.733	6.55041109104356E19
0.3055	7.99347672981091E19	7.99347672981091	2.82475225765295	5.9034	0.258873777421201	13.272165128581	0.0195050148120693	345878148067.465	6.55041109105741E19
0.30658	7.99370229368769E19	7.99370229368769	2.82430220245326	5.8848	0.258694406253496	13.2746546407128	0.0194878445620793	345660564507.837	6.55041109106974E19
0.30765	7.99381266191091E19	7.99381266191091	2.82397401303237	5.8662	0.257818601890367	13.2763806638111	0.0194193439024486	317964553223.72	6.55041109107925E19
0.30837	7.99381107105319E19	7.99381107105319	2.82379120154734	5.8476	0.254263863084129	13.2772375308159	0.0191503588373707	210321140326.338	6.55041109108717E19
0.309445	7.99369885962929E19	7.99369885962929	2.8237648615347	5.829	0.252268197705616	13.2771750024389	0.0190001410435033	167959126676.06	6.55041109109183E19
0.31052	7.99347926421184E19	7.99347926421184	2.82391461000469	5.8103	0.252533772669539	13.2761062125571	0.0190216746255527	178663483616.928	6.55041109109721E19
0.31159	7.99518125311314E19	7.99518125311314	2.82425981491353	5.7917	0.250807101666668	13.2773099263783	0.0188899033808336	146756799615.451	6.55041109110157E19
0.31267	7.9965226944083E19	7.9965226944083	2.82483952502046	5.7731	0.248961556732263	13.2768123992455	0.0187516061269655	118743879791.457	6.55041109110534E19
0.31338	7.99718224822208E19	7.99718224822208	2.82571610345501	5.7545	0.249225811451612	13.2737884708038	0.0187757859784938	126805982028.737	6.55041109110818E19
0.31446	7.99782959280625E19	7.99782959280625	2.82653226342052	5.7358	0.249162936863724	13.2710298277188	0.0187749511604069	129746867362.26	6.55041109110952E19
0.31553	7.99814338828559E19	7.99814338828558	2.82724013818858	5.7309	0.247133685503173	13.2682276319569	0.0186259757036384	100708624189.993	6.55041109111113E19
0.316605	7.99805290293135E19	7.99805290293135	2.82781532512475	5.7481	0.24518872388515	13.2653787539864	0.0184833564447957	76275610611.6716	6.55041109111249E19
0.31768	7.99764911734825E19	7.99764911734825	2.82832018182401	5.7652	0.244799843189199	13.262341287082	0.0184582675027103	71046170068.7692	6.55041109111373E19
0.3184	7.99717668482805E19	7.99717668482805	2.82888782402512	5.7823	0.243487094253045	13.258896808889	0.0183640537944158	58424373741.8625	6.55041109111503E19
0.31947	7.99617329728852E19	7.99617329728853	2.82963871726979	5.7995	0.241206687019583	13.2537152107219	0.0181991753394891	42087001694.2697	6.55041109111589E19
0.32055	7.99488360802144E19	7.99488360802144	2.83053834266922	5.8166	0.240676489849616	13.2473658140668	0.0181678752763098	38619196839.1295	6.5504110911172E19
0.32162	7.99324869714239E19	7.99324869714239	2.83154966545198	5.8338	0.239391334288513	13.2399263066617	0.018081017125304	31927607356.9779	6.55041109111877E19
0.32269	7.99134773341175E19	7.99134773341175	2.83239856801214	5.8509	0.236579486645322	13.2328103568405	0.0178782496133201	21153947248.5772	6.55041109112023E19
0.32341	7.98990868037804E19	7.98990868037804	2.83267705760867	5.868	0.234797871473373	13.2291267142561	0.0177485541218944	16041643967.0427	6.55041109112286E19
0.324485	7.98750260944553E19	7.98750260944553	2.83218788665274	5.8852	0.233980645283424	13.2274271373752	0.0176890519111077	13932972484.7989	6.55041109112548E19
0.32556	7.98485748416274E19	7.98485748416274	2.83093260568775	5.9023	0.232704007075677	13.2289100804548	0.0175905653345915	11223063097.1826	6.550411091128E19
0.326635	7.98192619648958E19	7.98192619648958	2.82891573147606	5.9195	0.233344183347366	13.2334817537196	0.0176328639499411	11957193871.4601	6.55041109113034E19
0.32771	7.97877610334212E19	7.97877610334212	2.82658376837684	5.9366	0.233727913210748	13.2391725782269	0.0176542689378592	12236400132.8873	6.55041109113171E19
0.32842	7.97653579561538E19	7.97653579561538	2.82455122619058	5.9538	0.233755721812758	13.244979449336	0.0176486285016076	11865265449.3567	6.5504110911338E19
0.3295	7.9729750900206E19	7.9729750900206	2.82327766203805	5.9709	0.234183219619245	13.2450389898754	0.0176808252356415	12356790171.3715	6.55041109113621E19
